id,name,lucylink
1410,"Bloodstone Eyepatch",http://lucy.allakhazam.com/item.html?id=1410
1411,"Turquoise Eyepatch",http://lucy.allakhazam.com/item.html?id=1411
1412,"Green Silken Drape",http://lucy.allakhazam.com/item.html?id=1412
1413,"Shazda Turban",http://lucy.allakhazam.com/item.html?id=1413
1414,"Helot Skull Helm",http://lucy.allakhazam.com/item.html?id=1414
1415,"Leif's Napkin",http://lucy.allakhazam.com/item.html?id=1415
1416,"Trita's Napkin",http://lucy.allakhazam.com/item.html?id=1416
1417,"Brita's Napkin",http://lucy.allakhazam.com/item.html?id=1417
1418,"Thoridain's Napkin",http://lucy.allakhazam.com/item.html?id=1418
1419,"Used Napkin",http://lucy.allakhazam.com/item.html?id=1419
1420,"Borannin's Seal",http://lucy.allakhazam.com/item.html?id=1420
1421,"Hook's Broken Robe",http://lucy.allakhazam.com/item.html?id=1421
1422,"Seal of Thoridain",http://lucy.allakhazam.com/item.html?id=1422
1423,"Dirty Pot",http://lucy.allakhazam.com/item.html?id=1423
1424,"Used Pie Tin",http://lucy.allakhazam.com/item.html?id=1424
1425,"Tundrabear Sandwich",http://lucy.allakhazam.com/item.html?id=1425
1426,"Frost Bunny Stew",http://lucy.allakhazam.com/item.html?id=1426
1427,"Ulthork Meat Pie",http://lucy.allakhazam.com/item.html?id=1427
1428,"Snow Griffin Souffle",http://lucy.allakhazam.com/item.html?id=1428
1429,"Snow Griffin Egg",http://lucy.allakhazam.com/item.html?id=1429
1430,"Initiate Symbol of Brell Serilis",http://lucy.allakhazam.com/item.html?id=1430
1431,"Disciple Symbol of Brell Serilis",http://lucy.allakhazam.com/item.html?id=1431
1433,"Pontiff Symbol of Brell Serilis",http://lucy.allakhazam.com/item.html?id=1433
1437,"Initiate Symbol of Cazic Thule",http://lucy.allakhazam.com/item.html?id=1437
1438,"Disciple Symbol of Cazic Thule",http://lucy.allakhazam.com/item.html?id=1438
1444,"Initiate Symbol of Rallos Zek",http://lucy.allakhazam.com/item.html?id=1444
1451,"Saucy Bearmeat",http://lucy.allakhazam.com/item.html?id=1451
1452,"Saucy Bunnymeat",http://lucy.allakhazam.com/item.html?id=1452
1453,"Spicy Ulthork Meat",http://lucy.allakhazam.com/item.html?id=1453
1454,"Copper Championship Ring",http://lucy.allakhazam.com/item.html?id=1454
1455,"Silver Championship Ring",http://lucy.allakhazam.com/item.html?id=1455
1456,"Golden Championship Ring",http://lucy.allakhazam.com/item.html?id=1456
1457,"Platinum Championship Ring",http://lucy.allakhazam.com/item.html?id=1457
1459,"Tainted Avalanche Ale",http://lucy.allakhazam.com/item.html?id=1459
1460,"Murdrick's head",http://lucy.allakhazam.com/item.html?id=1460
1461,"Berradin's head",http://lucy.allakhazam.com/item.html?id=1461
1462,"Peffin's head",http://lucy.allakhazam.com/item.html?id=1462
1463,"Doldigun's head",http://lucy.allakhazam.com/item.html?id=1463
1464,"Ring of the Coldain Council",http://lucy.allakhazam.com/item.html?id=1464
1465,"Dirk of the Dain",http://lucy.allakhazam.com/item.html?id=1465
1466,"Juliah's Head",http://lucy.allakhazam.com/item.html?id=1466
1467,"Adarra's bow of the Unseen",http://lucy.allakhazam.com/item.html?id=1467
1468,"Dusty Burlap Hood",http://lucy.allakhazam.com/item.html?id=1468
1469,"Dusty Burlap Veil",http://lucy.allakhazam.com/item.html?id=1469
1470,"Dusty Burlap Collar",http://lucy.allakhazam.com/item.html?id=1470
1471,"Dusty Burlap Shirt",http://lucy.allakhazam.com/item.html?id=1471
1472,"Dusty Burlap Shawl",http://lucy.allakhazam.com/item.html?id=1472
1473,"Dusty Burlap Cape",http://lucy.allakhazam.com/item.html?id=1473
1474,"Dusty Burlap Cord",http://lucy.allakhazam.com/item.html?id=1474
1475,"Dusty Burlap Sleeves",http://lucy.allakhazam.com/item.html?id=1475
1476,"Dusty Burlap Wristband",http://lucy.allakhazam.com/item.html?id=1476
1477,"Dusty Burlap Gloves",http://lucy.allakhazam.com/item.html?id=1477
1478,"Dusty Burlap Pants",http://lucy.allakhazam.com/item.html?id=1478
1479,"Dusty Burlap Sandals",http://lucy.allakhazam.com/item.html?id=1479
1480,"Soft Wicker Helm",http://lucy.allakhazam.com/item.html?id=1480
1481,"Soft Wicker Mask",http://lucy.allakhazam.com/item.html?id=1481
1482,"Soft Wicker Gorget",http://lucy.allakhazam.com/item.html?id=1482
1483,"Soft Wicker Tunic",http://lucy.allakhazam.com/item.html?id=1483
1484,"Soft Wicker Shoulderpads",http://lucy.allakhazam.com/item.html?id=1484
1485,"Soft Wicker Cloak",http://lucy.allakhazam.com/item.html?id=1485
1486,"Soft Wicker Belt",http://lucy.allakhazam.com/item.html?id=1486
1487,"Soft Wicker Sleeves",http://lucy.allakhazam.com/item.html?id=1487
1488,"Soft Wicker Wristbands",http://lucy.allakhazam.com/item.html?id=1488
1489,"Soft Wicker Gloves",http://lucy.allakhazam.com/item.html?id=1489
1490,"Soft Wicker Leggings",http://lucy.allakhazam.com/item.html?id=1490
1491,"Soft Wicker Boots",http://lucy.allakhazam.com/item.html?id=1491
1492,"Bamboo Splint Coif",http://lucy.allakhazam.com/item.html?id=1492
1493,"Bamboo Splint Visor",http://lucy.allakhazam.com/item.html?id=1493
1494,"Bamboo Splint Neckguard",http://lucy.allakhazam.com/item.html?id=1494
1495,"Bamboo Splint Coat",http://lucy.allakhazam.com/item.html?id=1495
1496,"Bamboo Splint Mantle",http://lucy.allakhazam.com/item.html?id=1496
1497,"Bamboo Splint Cape",http://lucy.allakhazam.com/item.html?id=1497
1498,"Bamboo Splint Skirt",http://lucy.allakhazam.com/item.html?id=1498
1499,"Bamboo Splint Sleeves",http://lucy.allakhazam.com/item.html?id=1499
1500,"Box of the Guilty",http://lucy.allakhazam.com/item.html?id=1500
1501,"Siryn Hair Hood",http://lucy.allakhazam.com/item.html?id=1501
1504,"Bamboo Splint Bracelet",http://lucy.allakhazam.com/item.html?id=1504
1505,"Bamboo Splint Gloves",http://lucy.allakhazam.com/item.html?id=1505
1506,"Bamboo Splint Pants",http://lucy.allakhazam.com/item.html?id=1506
1507,"Bamboo Splint Boots",http://lucy.allakhazam.com/item.html?id=1507
1508,"Cold Iron Helm",http://lucy.allakhazam.com/item.html?id=1508
1509,"Cold Iron Mask",http://lucy.allakhazam.com/item.html?id=1509
1510,"Cold Iron Collar",http://lucy.allakhazam.com/item.html?id=1510
1511,"Cold Iron Breastplate",http://lucy.allakhazam.com/item.html?id=1511
1512,"Cold Iron Pauldron",http://lucy.allakhazam.com/item.html?id=1512
1513,"Cold Iron Girdle",http://lucy.allakhazam.com/item.html?id=1513
1514,"Cold Iron Vambraces",http://lucy.allakhazam.com/item.html?id=1514
1515,"Cold Iron Bracers",http://lucy.allakhazam.com/item.html?id=1515
1516,"Cold Iron Gauntlets",http://lucy.allakhazam.com/item.html?id=1516
1517,"Cold Iron Greaves",http://lucy.allakhazam.com/item.html?id=1517
1518,"Cold Iron Boots",http://lucy.allakhazam.com/item.html?id=1518
1519,"Crown of the Forlorn",http://lucy.allakhazam.com/item.html?id=1519
1520,"Pit Fighter Handwraps",http://lucy.allakhazam.com/item.html?id=1520
1521,"Pit Fighter Anklewraps",http://lucy.allakhazam.com/item.html?id=1521
1522,"Cold Iron Shackle",http://lucy.allakhazam.com/item.html?id=1522
1523,"Shield of the Forlorn",http://lucy.allakhazam.com/item.html?id=1523
1524,"Bracer of the Forlorn",http://lucy.allakhazam.com/item.html?id=1524
1525,"Bathide Wristband",http://lucy.allakhazam.com/item.html?id=1525
1526,"Cloak of the Forlorn",http://lucy.allakhazam.com/item.html?id=1526
1527,"Neriak Ceremonial Robe",http://lucy.allakhazam.com/item.html?id=1527
1528,"Azzar's Dreadful Hat",http://lucy.allakhazam.com/item.html?id=1528
1529,"Dreadful Cap",http://lucy.allakhazam.com/item.html?id=1529
1530,"Black Lace Sash",http://lucy.allakhazam.com/item.html?id=1530
1531,"Pauldrons of Ferocity",http://lucy.allakhazam.com/item.html?id=1531
1532,"Silver Sigil of T`Vyl",http://lucy.allakhazam.com/item.html?id=1532
1534,"Leatherfoot Sandals",http://lucy.allakhazam.com/item.html?id=1534
1535,"Brewer's Mesh Cloak",http://lucy.allakhazam.com/item.html?id=1535
1536,"Bloodstar Pendant",http://lucy.allakhazam.com/item.html?id=1536
1537,"Skinner's Belt",http://lucy.allakhazam.com/item.html?id=1537
1538,"Earring of Bashing",http://lucy.allakhazam.com/item.html?id=1538
1539,"Triumphant Mask",http://lucy.allakhazam.com/item.html?id=1539
1540,"Ring of Pureblood",http://lucy.allakhazam.com/item.html?id=1540
1541,"Hotof's Bracer",http://lucy.allakhazam.com/item.html?id=1541
1542,"Pauldrons of Power",http://lucy.allakhazam.com/item.html?id=1542
1543,Icebelt,http://lucy.allakhazam.com/item.html?id=1543
1544,"Darkbrood Mask",http://lucy.allakhazam.com/item.html?id=1544
1545,"Engineer's Ring",http://lucy.allakhazam.com/item.html?id=1545
1546,"Cloak of Scales",http://lucy.allakhazam.com/item.html?id=1546
1547,"Eye of Cazic Thule",http://lucy.allakhazam.com/item.html?id=1547
1548,"Robe of the Grove",http://lucy.allakhazam.com/item.html?id=1548
1549,"Halo of the Enlightened",http://lucy.allakhazam.com/item.html?id=1549
1550,"Bile Etched Obsidian Choker",http://lucy.allakhazam.com/item.html?id=1550
1551,"Cloak of the Fearsome",http://lucy.allakhazam.com/item.html?id=1551
1552,"Robe of Inspiration",http://lucy.allakhazam.com/item.html?id=1552
1553,"Vial of Velium Vapors",http://lucy.allakhazam.com/item.html?id=1553
1554,"Brain of Cazic Thule",http://lucy.allakhazam.com/item.html?id=1554
1555,"Fearsome Shield",http://lucy.allakhazam.com/item.html?id=1555
1556,"Grotesque Girdle",http://lucy.allakhazam.com/item.html?id=1556
1557,"Shawl of Protection",http://lucy.allakhazam.com/item.html?id=1557
1558,"Berserkers Ring",http://lucy.allakhazam.com/item.html?id=1558
1559,"Zombie Flesh Bracer",http://lucy.allakhazam.com/item.html?id=1559
1560,"Tanik's note",http://lucy.allakhazam.com/item.html?id=1560
1561,"Velium Vial",http://lucy.allakhazam.com/item.html?id=1561
1562,"Unfired Velium Vial",http://lucy.allakhazam.com/item.html?id=1562
1564,"Initiate Symbol of Quellious",http://lucy.allakhazam.com/item.html?id=1564
1565,"Disciple Symbol of Quellious",http://lucy.allakhazam.com/item.html?id=1565
1566,"Regent Symbol of Quellious",http://lucy.allakhazam.com/item.html?id=1566
1567,"Declaration of War",http://lucy.allakhazam.com/item.html?id=1567
1570,"Initiate Symbol of Tunare",http://lucy.allakhazam.com/item.html?id=1570
1571,"Disciple Symbol of Tunare",http://lucy.allakhazam.com/item.html?id=1571
1572,"Warden Symbol of Tunare",http://lucy.allakhazam.com/item.html?id=1572
1573,"Ring of the Messenger",http://lucy.allakhazam.com/item.html?id=1573
1574,"Jagged Shard of Bone",http://lucy.allakhazam.com/item.html?id=1574
1575,"Bloodboils Broken Wing",http://lucy.allakhazam.com/item.html?id=1575
1576,"Frightlings Skull",http://lucy.allakhazam.com/item.html?id=1576
1578,"Gilded Tiny Skull Earring",http://lucy.allakhazam.com/item.html?id=1578
1580,"Emerald Cloak of the Faydark",http://lucy.allakhazam.com/item.html?id=1580
1583,"Velium War Maul",http://lucy.allakhazam.com/item.html?id=1583
1584,"Blighted Mare Hide",http://lucy.allakhazam.com/item.html?id=1584
1585,"Blighted Mare Hoof",http://lucy.allakhazam.com/item.html?id=1585
1588,"Sysiri the Purifier's Head",http://lucy.allakhazam.com/item.html?id=1588
1589,"Swirling Emerald Purifying Potion",http://lucy.allakhazam.com/item.html?id=1589
1590,"Sacred Runed Ruby",http://lucy.allakhazam.com/item.html?id=1590
1593,"Sacred Runed Jasper",http://lucy.allakhazam.com/item.html?id=1593
1594,"Pouch of Red Dust",http://lucy.allakhazam.com/item.html?id=1594
1595,"Thick Caustic Fluid",http://lucy.allakhazam.com/item.html?id=1595
1596,"Magical Suspension Fluid",http://lucy.allakhazam.com/item.html?id=1596
1597,"Divinatory Concoction",http://lucy.allakhazam.com/item.html?id=1597
1598,"Black Stone Candlestick",http://lucy.allakhazam.com/item.html?id=1598
1599,"Powder of Unanimation",http://lucy.allakhazam.com/item.html?id=1599
1600,"Lady Nidra's Wings",http://lucy.allakhazam.com/item.html?id=1600
1601,"Robe of Primal Force",http://lucy.allakhazam.com/item.html?id=1601
1602,"Robe of Asphyxiation",http://lucy.allakhazam.com/item.html?id=1602
1603,"Robe of Decay",http://lucy.allakhazam.com/item.html?id=1603
1605,"Robe of the Spring",http://lucy.allakhazam.com/item.html?id=1605
1606,"Mana Robe",http://lucy.allakhazam.com/item.html?id=1606
1607,"Siren Scale Robe",http://lucy.allakhazam.com/item.html?id=1607
1608,"Froglok Bonecaster's Robe",http://lucy.allakhazam.com/item.html?id=1608
1609,"Robe of Dalnir",http://lucy.allakhazam.com/item.html?id=1609
1610,"Crescent Headband",http://lucy.allakhazam.com/item.html?id=1610
1611,"Crescent Gi",http://lucy.allakhazam.com/item.html?id=1611
1612,"Crescent Arm Wraps",http://lucy.allakhazam.com/item.html?id=1612
1613,"Crescent Wrist Wraps",http://lucy.allakhazam.com/item.html?id=1613
1614,"Crescent Fighting Gloves",http://lucy.allakhazam.com/item.html?id=1614
1615,"Crescent Pants",http://lucy.allakhazam.com/item.html?id=1615
1616,"Crescent Slippers",http://lucy.allakhazam.com/item.html?id=1616
1617,"Kunzar Cloak",http://lucy.allakhazam.com/item.html?id=1617
1618,"Supple Scale Armband",http://lucy.allakhazam.com/item.html?id=1618
1619,"Siblisian Berserker Cloak",http://lucy.allakhazam.com/item.html?id=1619
1620,"Runebranded Girdle",http://lucy.allakhazam.com/item.html?id=1620
1621,"Worn Cloth Mantle",http://lucy.allakhazam.com/item.html?id=1621
1622,"Hierophant's Cloak",http://lucy.allakhazam.com/item.html?id=1622
1623,"Sash of the Dragonborn",http://lucy.allakhazam.com/item.html?id=1623
1624,"Tolapumj's Robe",http://lucy.allakhazam.com/item.html?id=1624
1625,"Enshrouded Veil",http://lucy.allakhazam.com/item.html?id=1625
1626,"Poisoned Mantle",http://lucy.allakhazam.com/item.html?id=1626
1627,"Cloak of Piety",http://lucy.allakhazam.com/item.html?id=1627
1628,"Shroud of Veeshan",http://lucy.allakhazam.com/item.html?id=1628
1629,"Ghostly Robes",http://lucy.allakhazam.com/item.html?id=1629
1630,"Hangman's Noose",http://lucy.allakhazam.com/item.html?id=1630
1631,"Meditative Blanket",http://lucy.allakhazam.com/item.html?id=1631
1632,"Soothsayer's Robe",http://lucy.allakhazam.com/item.html?id=1632
1633,"Runed Stone of Protection",http://lucy.allakhazam.com/item.html?id=1633
1634,"Idol of Petrified Koada`Dal Flesh",http://lucy.allakhazam.com/item.html?id=1634
1635,"Solidified Essence of Fear",http://lucy.allakhazam.com/item.html?id=1635
1636,"Illegible Scroll of Flesh",http://lucy.allakhazam.com/item.html?id=1636
1637,"Silver Vial of Blackened Fluid",http://lucy.allakhazam.com/item.html?id=1637
1638,"Festering Spore",http://lucy.allakhazam.com/item.html?id=1638
1639,"Undead Sprite's Severed Tongue",http://lucy.allakhazam.com/item.html?id=1639
1640,"Bile Soaked Bandage",http://lucy.allakhazam.com/item.html?id=1640
1641,"Loam Encrusted Cap",http://lucy.allakhazam.com/item.html?id=1641
1642,"Loam Encrusted Veil",http://lucy.allakhazam.com/item.html?id=1642
1643,"Loam Encrusted Choker",http://lucy.allakhazam.com/item.html?id=1643
1644,"Loam Encrusted Robe",http://lucy.allakhazam.com/item.html?id=1644
1645,"Loam Encrusted Amice",http://lucy.allakhazam.com/item.html?id=1645
1646,"Loam Encrusted Cloak",http://lucy.allakhazam.com/item.html?id=1646
1647,"Loam Encrusted Sash",http://lucy.allakhazam.com/item.html?id=1647
1648,"Loam Encrusted Sleeves",http://lucy.allakhazam.com/item.html?id=1648
1649,"Loam Encrusted Bracelet",http://lucy.allakhazam.com/item.html?id=1649
1650,"Loam Encrusted Gloves",http://lucy.allakhazam.com/item.html?id=1650
1651,"Loam Encrusted Pantaloons",http://lucy.allakhazam.com/item.html?id=1651
1652,"Loam Encrusted Lined Shoes",http://lucy.allakhazam.com/item.html?id=1652
1653,"Empyran Jerkin",http://lucy.allakhazam.com/item.html?id=1653
1665,"Tiny Gem",http://lucy.allakhazam.com/item.html?id=1665
1666,"Opaque Gem",http://lucy.allakhazam.com/item.html?id=1666
1667,"Small Gem",http://lucy.allakhazam.com/item.html?id=1667
1668,"Sparkling Gem",http://lucy.allakhazam.com/item.html?id=1668
1669,"Obsidian Pebble",http://lucy.allakhazam.com/item.html?id=1669
1670,"Marble Pebble",http://lucy.allakhazam.com/item.html?id=1670
1671,"Icon of the High Scale",http://lucy.allakhazam.com/item.html?id=1671
1672,"Black Dire Pelt",http://lucy.allakhazam.com/item.html?id=1672
1673,"Child's Tear",http://lucy.allakhazam.com/item.html?id=1673
1674,"Iksar Scale",http://lucy.allakhazam.com/item.html?id=1674
1675,"Marr's Promise",http://lucy.allakhazam.com/item.html?id=1675
1676,Woe,http://lucy.allakhazam.com/item.html?id=1676
1677,Envy,http://lucy.allakhazam.com/item.html?id=1677
1678,"Black Fur Boots",http://lucy.allakhazam.com/item.html?id=1678
1679,"Shield of Falsehood",http://lucy.allakhazam.com/item.html?id=1679
1680,"Broken Arrow",http://lucy.allakhazam.com/item.html?id=1680
1681,"Engraved Ring",http://lucy.allakhazam.com/item.html?id=1681
1682,"Danl's Reference",http://lucy.allakhazam.com/item.html?id=1682
1683,"Celestial Fists",http://lucy.allakhazam.com/item.html?id=1683
1684,"Charred Scale",http://lucy.allakhazam.com/item.html?id=1684
1685,"Breath of Gwan",http://lucy.allakhazam.com/item.html?id=1685
1686,"Trunt's Head",http://lucy.allakhazam.com/item.html?id=1686
1687,"Eye of Kaiaren",http://lucy.allakhazam.com/item.html?id=1687
1688,"Demon Fangs",http://lucy.allakhazam.com/item.html?id=1688
1689,"Book of Celestial Fists",http://lucy.allakhazam.com/item.html?id=1689
1690,"Normon's axe",http://lucy.allakhazam.com/item.html?id=1690
1691,"Normon's axe",http://lucy.allakhazam.com/item.html?id=1691
1692,"Velium Focus",http://lucy.allakhazam.com/item.html?id=1692
1693,"Velium Focus",http://lucy.allakhazam.com/item.html?id=1693
1694,"Elbaite Focus",http://lucy.allakhazam.com/item.html?id=1694
1695,"Reddish Crystal",http://lucy.allakhazam.com/item.html?id=1695
1696,"Bent Metallic Crystal",http://lucy.allakhazam.com/item.html?id=1696
1697,"Heavy Metallic Crystal",http://lucy.allakhazam.com/item.html?id=1697
1698,"Azurite Focus",http://lucy.allakhazam.com/item.html?id=1698
1699,"Holy Symbol of Zek",http://lucy.allakhazam.com/item.html?id=1699
1700,"Phenocryst's Focus",http://lucy.allakhazam.com/item.html?id=1700
1701,"Velium Focus",http://lucy.allakhazam.com/item.html?id=1701
1702,"Mercenary Assignment",http://lucy.allakhazam.com/item.html?id=1702
1703,"Tar goo strands",http://lucy.allakhazam.com/item.html?id=1703
1704,"Sifaye messenger's report",http://lucy.allakhazam.com/item.html?id=1704
1705,"Velium Studded Cloak",http://lucy.allakhazam.com/item.html?id=1705
1706,"Krofer's Requisition",http://lucy.allakhazam.com/item.html?id=1706
1707,"Signed Requisition",http://lucy.allakhazam.com/item.html?id=1707
1708,"Mission Report",http://lucy.allakhazam.com/item.html?id=1708
1709,"Report of Failure",http://lucy.allakhazam.com/item.html?id=1709
1710,"Inscribed Velium Tablet",http://lucy.allakhazam.com/item.html?id=1710
1711,"Lock of Dwarven Hair",http://lucy.allakhazam.com/item.html?id=1711
1712,"Arcanum of Rosh",http://lucy.allakhazam.com/item.html?id=1712
1713,"Enchanted Velium Mask",http://lucy.allakhazam.com/item.html?id=1713
1714,"Ancient Rusted Key",http://lucy.allakhazam.com/item.html?id=1714
1715,"Abram's Axe of the Stoic",http://lucy.allakhazam.com/item.html?id=1715
1717,"Sealed Letter",http://lucy.allakhazam.com/item.html?id=1717
